Cu,Ag,Al,B,Ce,Co,Cr,Er,Fe,Hf,Mg,Mn,Nb,Ni,Sc,Si,Sn,Ti,Y,Zn,Zr,year,source_reliability,homogenization temperature (℃),homogenization time (h),solution temperature (℃),solution time (h),CR1,Temp1 (℃),time1 (h),CR2,Temp2 (℃),time2 (h),CR3,Temp3 (℃),time3 (h),alloy classification,process classification,hot rolling or forging,y_name,y_data,hot_rolling_temp,hot_rolling_reduction
97.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,900.0,2.0,960.0,4.0,0.3,480.0,2.0,0.6,400.0,2.946833333,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,0.4,conductivity,48.48,,0.4
97.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,900.0,2.0,960.0,4.0,0.3,480.0,2.0,0.6,400.0,3.958333333,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,0.4,conductivity,48.91,,0.4
97.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,900.0,2.0,960.0,4.0,0.3,480.0,2.0,0.6,400.0,4.969833333,,,,Cu-Cr-Ni-(Co)-Si,two-step aging,0.4,conductivity,49.1,,0.4
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,350.0,0.95,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,50.83,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,350.0,1.94,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,53.67,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,350.0,3.9,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,59.36,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,350.0,5.87,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,63.69,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,0.04,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,50.58,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,0.82,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,74.92,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,1.94,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,81.08,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,3.92,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,82.17,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,5.88,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,83.14,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,450.0,0.65,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,68.94,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,450.0,1.94,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,79.36,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,450.0,3.91,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,80.47,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,450.0,5.88,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,81.53,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,400.0,0.52,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,60.75,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,400.0,1.93,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,76.33,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,400.0,3.9,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,78.25,,
99.56,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,400.0,5.88,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,79.72,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,350.0,0.19,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,41.88,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,350.0,0.98,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,44.77,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,350.0,1.96,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,47.42,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,350.0,3.91,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,52.07,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,350.0,5.84,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,55.21,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,0.02,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,40.93,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,0.68,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,55.45,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,1.96,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,63.35,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,3.91,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,64.01,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,5.87,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,64.61,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,450.0,0.63,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,53.26,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,450.0,1.96,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,62.56,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,450.0,3.91,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,62.87,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,450.0,5.87,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,62.69,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,400.0,0.67,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,52.71,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,400.0,1.95,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,60.6,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,400.0,3.91,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,61.38,,
99.18,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,400.0,5.87,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,61.18,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,350.0,1.0,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,49.81,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,350.0,1.97,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,53.12,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,350.0,3.91,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,60.23,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,0.06,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,43.6,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,0.84,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,71.92,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,1.97,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,80.45,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,3.91,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,81.27,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,500.0,5.85,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,82.34,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,450.0,0.75,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,67.14,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,450.0,1.97,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,78.34,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,450.0,3.91,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,80.16,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,450.0,5.85,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,80.68,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,400.0,0.59,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,57.11,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,400.0,1.97,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,73.99,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,400.0,3.91,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,75.49,,
99.1,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,2021.0,0.9002857853127837,960.0,6.0,960.0,1.0,0.8,400.0,5.85,,,,,,,Cu-Cr-Sn,one-step aging,-,conductivity,76.95,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,480.0,2.0,0.8,420.0,0.09,,,,Cu-Cr-Zr,two-step aging,-,conductivity,79.29,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,480.0,2.0,0.8,420.0,0.85,,,,Cu-Cr-Zr,two-step aging,-,conductivity,83.89,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,480.0,2.0,0.8,420.0,1.85,,,,Cu-Cr-Zr,two-step aging,-,conductivity,84.55,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,480.0,2.0,0.8,420.0,3.85,,,,Cu-Cr-Zr,two-step aging,-,conductivity,85.1,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,480.0,2.0,0.8,420.0,5.87,,,,Cu-Cr-Zr,two-step aging,-,conductivity,85.61,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,480.0,2.0,0.8,420.0,9.87,,,,Cu-Cr-Zr,two-step aging,-,conductivity,85.86,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,420.0,1.0,0.8,420.0,0.0,,,,Cu-Cr-Zr,two-step aging,-,conductivity,68.13,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,420.0,1.0,0.8,420.0,0.46,,,,Cu-Cr-Zr,two-step aging,-,conductivity,72.83,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,420.0,1.0,0.8,420.0,0.74,,,,Cu-Cr-Zr,two-step aging,-,conductivity,76.57,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,420.0,1.0,0.8,420.0,0.94,,,,Cu-Cr-Zr,two-step aging,-,conductivity,76.36,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,420.0,1.0,0.8,420.0,1.84,,,,Cu-Cr-Zr,two-step aging,-,conductivity,77.78,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,420.0,1.0,0.8,420.0,3.73,,,,Cu-Cr-Zr,two-step aging,-,conductivity,79.39,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,420.0,1.0,0.8,420.0,3.98,,,,Cu-Cr-Zr,two-step aging,-,conductivity,79.95,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,420.0,1.0,0.8,420.0,5.86,,,,Cu-Cr-Zr,two-step aging,-,conductivity,81.36,,
98.85,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2022.0,0.9062857853127837,,,980.0,1.5,,420.0,1.0,0.8,420.0,9.87,,,,Cu-Cr-Zr,two-step aging,-,conductivity,81.82,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,500.0,0.322,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,72.31,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,500.0,0.767,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,75.39,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,500.0,0.898333333,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,75.59,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,500.0,1.394,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,77.74,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,500.0,1.898333333,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,79.94,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,500.0,2.911,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,83.7,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,500.0,3.923666667,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,84.13,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,500.0,4.944833333,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,85.75,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,500.0,5.957666667,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,85.6,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,450.0,0.228833333,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,62.22,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,450.0,0.372833333,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,66.15,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,450.0,0.834666667,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,70.63,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,450.0,1.334666667,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,75.96,,
99.05,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,2023.0,0.9122857853127836,960.0,6.0,940.0,4.0,0.7,400.0,0.322,,,,,,,Cu-Cr-Zr,one-step aging,-,conductivity,45.92,,
